label_id,sample_number,date_completed,product,product_grade,stage
LBL105018,105018,2024-01-14,DrugB,A,Stage2
LBL105019,105019,2024-02-14,DrugC,A,Stage1
LBL105020,105020,2024-02-08,DrugA,A,Stage1
LBL105021,105021,2024-01-18,DrugC,A,Stage1
LBL105022,105022,2024-01-25,DrugA,B,Stage2
LBL105023,105023,2024-02-17,DrugB,B,Stage2
LBL105024,105024,2024-01-10,DrugC,B,Stage1
LBL105025,105025,2024-02-21,DrugB,B,Stage2
LBL105026,105026,2024-01-13,DrugA,A,Stage2
LBL105027,105027,2024-03-01,DrugA,A,Stage2
LBL105028,105028,2024-02-26,DrugB,A,Stage2
LBL105029,105029,2024-02-25,DrugB,A,Stage2
LBL105030,105030,2024-01-17,DrugB,B,Stage1
LBL105031,105031,2024-02-25,DrugB,A,Stage1
LBL105032,105032,2024-02-08,DrugA,B,Stage2
LBL105033,105033,2024-02-17,DrugA,B,Stage2
LBL105034,105034,2024-01-28,DrugA,B,Stage2
LBL105035,105035,2024-01-12,DrugB,B,Stage2
LBL105036,105036,2024-01-09,DrugB,A,Stage1
LBL105037,105037,2024-02-14,DrugC,B,Stage1
LBL105038,105038,2024-02-16,DrugA,A,Stage2
LBL105039,105039,2024-02-10,DrugA,A,Stage2
LBL105040,105040,2024-02-12,DrugB,B,Stage1
LBL105041,105041,2024-01-02,DrugC,A,Stage1
LBL105042,105042,2024-01-23,DrugB,A,Stage1
LBL105043,105043,2024-02-24,DrugC,A,Stage1
LBL105044,105044,2024-01-17,DrugA,A,Stage2
LBL105045,105045,2024-01-19,DrugC,B,Stage1
LBL105046,105046,2024-02-20,DrugC,B,Stage1
LBL105047,105047,2024-02-25,DrugA,B,Stage1
LBL105048,105048,2024-01-23,DrugC,A,Stage1
LBL105049,105049,2024-02-12,DrugC,B,Stage2
LBL105050,105050,2024-01-14,DrugA,A,Stage2
LBL105051,105051,2024-02-10,DrugA,A,Stage2
LBL105052,105052,2024-03-01,DrugC,A,Stage2
LBL105053,105053,2024-02-28,DrugB,B,Stage2
LBL105054,105054,2024-02-24,DrugA,B,Stage2
LBL105055,105055,2024-02-24,DrugC,A,Stage2
LBL105056,105056,2024-01-07,DrugB,A,Stage1
LBL105057,105057,2024-01-12,DrugA,A,Stage2
LBL105058,105058,2024-01-31,DrugC,B,Stage1
LBL105059,105059,2024-01-22,DrugC,B,Stage1
LBL105060,105060,2024-02-10,DrugC,B,Stage1
LBL105061,105061,2024-02-29,DrugA,A,Stage2
LBL105062,105062,2024-01-18,DrugC,B,Stage1
LBL105063,105063,2024-02-16,DrugC,B,Stage1
LBL105064,105064,2024-02-10,DrugA,A,Stage1
LBL105065,105065,2024-01-13,DrugC,A,Stage1
LBL105066,105066,2024-02-19,DrugC,B,Stage1
LBL105067,105067,2024-01-06,DrugC,B,Stage2
LBL105068,105068,2024-01-10,DrugC,A,Stage1
LBL105069,105069,2024-02-15,DrugC,B,Stage2
LBL105070,105070,2024-01-16,DrugC,B,Stage1
LBL105071,105071,2024-02-22,DrugA,A,Stage2
LBL105072,105072,2024-02-06,DrugB,B,Stage2
LBL105073,105073,2024-02-14,DrugA,A,Stage1
LBL105074,105074,2024-02-20,DrugC,B,Stage1
LBL105075,105075,2024-02-19,DrugA,A,Stage1
LBL105076,105076,2024-01-13,DrugA,B,Stage2
LBL105077,105077,2024-02-17,DrugA,A,Stage2
LBL105078,105078,2024-02-09,DrugA,B,Stage2
LBL105079,105079,2024-02-05,DrugA,A,Stage2
LBL105080,105080,2024-01-27,DrugC,A,Stage2
LBL105081,105081,2024-02-11,DrugA,B,Stage2
LBL105082,105082,2024-01-03,DrugB,A,Stage1
LBL105083,105083,2024-02-18,DrugA,A,Stage2
LBL105084,105084,2024-01-21,DrugC,A,Stage1
LBL105085,105085,2024-01-08,DrugA,A,Stage2
LBL105086,105086,2024-02-01,DrugC,B,Stage2
LBL105087,105087,2024-01-18,DrugB,B,Stage2
LBL105088,105088,2024-01-04,DrugB,B,Stage2
LBL105089,105089,2024-03-01,DrugC,A,Stage2
LBL105090,105090,2024-02-11,DrugB,B,Stage2
LBL105091,105091,2024-01-22,DrugB,B,Stage1
LBL105092,105092,2024-02-11,DrugA,A,Stage2
LBL105093,105093,2024-01-16,DrugC,B,Stage1
LBL105094,105094,2024-02-05,DrugC,B,Stage1
LBL105095,105095,2024-02-11,DrugC,A,Stage1
LBL105096,105096,2024-02-07,DrugB,B,Stage1
LBL105097,105097,2024-01-27,DrugA,A,Stage2
LBL105098,105098,2024-01-27,DrugC,A,Stage1
LBL105099,105099,2024-02-24,DrugB,A,Stage2
LBL105100,105100,2024-02-01,DrugC,A,Stage1
LBL105101,105101,2024-02-12,DrugC,B,Stage1
LBL105102,105102,2024-02-27,DrugC,B,Stage1
LBL105103,105103,2024-02-25,DrugA,A,Stage2
LBL105104,105104,2024-02-21,DrugA,B,Stage2
LBL105105,105105,2024-01-04,DrugB,A,Stage1
LBL105106,105106,2024-01-27,DrugC,B,Stage1
LBL105107,105107,2024-01-10,DrugB,B,Stage1
LBL105108,105108,2024-01-20,DrugC,B,Stage2
LBL105109,105109,2024-01-20,DrugB,B,Stage1
LBL105110,105110,2024-02-26,DrugC,A,Stage1
LBL105111,105111,2024-02-16,DrugC,B,Stage2
LBL105112,105112,2024-02-03,DrugB,B,Stage2
LBL105113,105113,2024-02-15,DrugB,A,Stage2
LBL105114,105114,2024-02-15,DrugC,B,Stage2
LBL105115,105115,2024-02-09,DrugB,A,Stage2
LBL105116,105116,2024-02-02,DrugA,B,Stage2
LBL105117,105117,2024-01-09,DrugA,B,Stage2
LBL105118,105118,2024-02-20,DrugB,B,Stage1
LBL105119,105119,2024-02-14,DrugB,B,Stage1
LBL105120,105120,2024-01-31,DrugB,A,Stage2
LBL105121,105121,2024-02-21,DrugC,B,Stage2
LBL105122,105122,2024-01-25,DrugC,A,Stage2
LBL105123,105123,2024-01-01,DrugC,B,Stage2
LBL105124,105124,2024-01-12,DrugB,B,Stage2
LBL105125,105125,2024-02-01,DrugA,B,Stage2
LBL105126,105126,2024-01-03,DrugA,B,Stage2
LBL105127,105127,2024-01-02,DrugA,A,Stage2
LBL105128,105128,2024-01-12,DrugC,A,Stage2
LBL105129,105129,2024-01-21,DrugA,B,Stage2
LBL105130,105130,2024-01-28,DrugB,A,Stage2
LBL105131,105131,2024-01-22,DrugA,B,Stage2
LBL105132,105132,2024-02-14,DrugA,A,Stage1
LBL105133,105133,2024-01-28,DrugC,A,Stage1
LBL105134,105134,2024-01-27,DrugA,A,Stage2
LBL105135,105135,2024-01-28,DrugC,B,Stage2
LBL105136,105136,2024-02-14,DrugC,A,Stage2
LBL105137,105137,2024-02-17,DrugC,B,Stage2
LBL105138,105138,2024-03-01,DrugA,B,Stage1
LBL105139,105139,2024-01-06,DrugA,B,Stage2
LBL105140,105140,2024-03-01,DrugB,A,Stage1
LBL105141,105141,2024-01-24,DrugB,B,Stage2
LBL105142,105142,2024-01-19,DrugB,B,Stage1
LBL105143,105143,2024-01-15,DrugC,B,Stage2
LBL105144,105144,2024-01-15,DrugC,B,Stage1
LBL105145,105145,2024-02-02,DrugB,A,Stage1
LBL105146,105146,2024-01-01,DrugB,A,Stage2
LBL105147,105147,2024-01-05,DrugB,B,Stage1
LBL105148,105148,2024-01-09,DrugA,A,Stage2
LBL105149,105149,2024-02-24,DrugB,A,Stage1
LBL105150,105150,2024-01-01,DrugA,B,Stage1
LBL105151,105151,2024-02-15,DrugB,B,Stage2
LBL105152,105152,2024-01-11,DrugA,B,Stage1
LBL105153,105153,2024-01-15,DrugB,B,Stage2
LBL105154,105154,2024-01-24,DrugC,A,Stage2
LBL105155,105155,2024-02-05,DrugA,A,Stage2
LBL105156,105156,2024-01-02,DrugB,B,Stage2
LBL105157,105157,2024-01-09,DrugB,A,Stage2
LBL105158,105158,2024-02-07,DrugB,A,Stage1
LBL105159,105159,2024-01-03,DrugC,A,Stage2
LBL105160,105160,2024-01-05,DrugB,B,Stage2
LBL105161,105161,2024-01-30,DrugA,B,Stage2
LBL105162,105162,2024-01-25,DrugB,A,Stage2
LBL105163,105163,2024-03-01,DrugC,B,Stage1
LBL105164,105164,2024-02-01,DrugC,B,Stage2
LBL105165,105165,2024-01-29,DrugB,B,Stage1
LBL105166,105166,2024-02-03,DrugB,B,Stage2
LBL105167,105167,2024-01-26,DrugC,A,Stage2
LBL105168,105168,2024-01-09,DrugA,B,Stage2
LBL105169,105169,2024-01-03,DrugB,B,Stage2
LBL105170,105170,2024-01-28,DrugA,B,Stage1
LBL105171,105171,2024-01-25,DrugA,A,Stage1
LBL105172,105172,2024-01-20,DrugA,A,Stage1
LBL105173,105173,2024-02-28,DrugC,B,Stage1
LBL105174,105174,2024-01-19,DrugC,A,Stage1
LBL105175,105175,2024-02-13,DrugC,B,Stage2
LBL105176,105176,2024-01-29,DrugA,B,Stage1
LBL105177,105177,2024-02-24,DrugC,A,Stage2
LBL105178,105178,2024-01-05,DrugA,B,Stage1
LBL105179,105179,2024-01-04,DrugB,B,Stage2
LBL105180,105180,2024-02-02,DrugC,B,Stage1
LBL105181,105181,2024-02-15,DrugA,B,Stage2
LBL105182,105182,2024-01-13,DrugA,A,Stage1
LBL105183,105183,2024-02-22,DrugC,A,Stage1
LBL105184,105184,2024-01-11,DrugB,A,Stage2
LBL105185,105185,2024-01-25,DrugA,B,Stage2
LBL105186,105186,2024-02-28,DrugC,B,Stage1
LBL105187,105187,2024-02-08,DrugA,B,Stage1
LBL105188,105188,2024-02-11,DrugB,A,Stage1
LBL105189,105189,2024-02-05,DrugA,A,Stage2
LBL105190,105190,2024-01-19,DrugC,B,Stage2
LBL105191,105191,2024-02-04,DrugC,B,Stage2
LBL105192,105192,2024-02-14,DrugB,A,Stage2
LBL105193,105193,2024-02-18,DrugA,B,Stage1
LBL105194,105194,2024-02-06,DrugC,A,Stage1
LBL105195,105195,2024-02-26,DrugB,B,Stage1
LBL105196,105196,2024-02-08,DrugB,B,Stage1
LBL105197,105197,2024-02-28,DrugB,B,Stage2
LBL105198,105198,2024-02-27,DrugC,A,Stage1
LBL105199,105199,2024-02-21,DrugB,B,Stage1
LBL105200,105200,2024-02-08,DrugB,B,Stage1
LBL105201,105201,2024-01-07,DrugA,A,Stage1
LBL105202,105202,2024-01-17,DrugB,B,Stage1
LBL105203,105203,2024-01-23,DrugC,A,Stage1
LBL105204,105204,2024-02-18,DrugB,A,Stage1
LBL105205,105205,2024-01-08,DrugB,A,Stage1
LBL105206,105206,2024-01-28,DrugB,A,Stage2
LBL105207,105207,2024-01-28,DrugC,B,Stage2
LBL105208,105208,2024-02-25,DrugC,B,Stage2
LBL105209,105209,2024-02-27,DrugB,A,Stage2
LBL105210,105210,2024-01-21,DrugB,B,Stage1
LBL105211,105211,2024-02-19,DrugA,B,Stage2
LBL105212,105212,2024-02-15,DrugA,A,Stage2
LBL105213,105213,2024-02-16,DrugC,A,Stage1
LBL105214,105214,2024-01-18,DrugC,A,Stage2
LBL105215,105215,2024-02-06,DrugC,B,Stage1
LBL105216,105216,2024-01-22,DrugB,B,Stage2
LBL105217,105217,2024-02-13,DrugB,A,Stage1
LBL105218,105218,2024-02-03,DrugB,A,Stage2
LBL105219,105219,2024-02-03,DrugC,B,Stage1
LBL105220,105220,2024-01-20,DrugB,B,Stage1
LBL105221,105221,2024-02-10,DrugC,A,Stage1
LBL105222,105222,2024-02-18,DrugC,A,Stage2
LBL105223,105223,2024-01-13,DrugA,B,Stage2
LBL105224,105224,2024-02-22,DrugB,B,Stage1
LBL105225,105225,2024-01-20,DrugA,A,Stage2
LBL105226,105226,2024-02-14,DrugC,A,Stage1
LBL105227,105227,2024-01-22,DrugA,B,Stage1
LBL105228,105228,2024-01-11,DrugA,B,Stage2
LBL105229,105229,2024-02-09,DrugB,A,Stage2
LBL105230,105230,2024-02-23,DrugA,B,Stage2
LBL105231,105231,2024-02-26,DrugB,B,Stage1
LBL105232,105232,2024-02-29,DrugB,A,Stage2
LBL105233,105233,2024-01-25,DrugC,A,Stage2
LBL105234,105234,2024-01-15,DrugA,A,Stage1
LBL105235,105235,2024-01-26,DrugC,B,Stage1
LBL105236,105236,2024-03-01,DrugB,A,Stage1
LBL105237,105237,2024-02-12,DrugC,B,Stage2
LBL105238,105238,2024-02-14,DrugC,B,Stage2
LBL105239,105239,2024-01-16,DrugC,A,Stage1
LBL105240,105240,2024-02-19,DrugC,B,Stage2
LBL105241,105241,2024-02-02,DrugB,A,Stage1
LBL105242,105242,2024-01-09,DrugC,B,Stage1
LBL105243,105243,2024-01-02,DrugA,B,Stage1
LBL105244,105244,2024-01-30,DrugA,B,Stage2
LBL105245,105245,2024-01-09,DrugC,A,Stage1
LBL105246,105246,2024-01-25,DrugA,A,Stage1
LBL105247,105247,2024-01-19,DrugB,B,Stage1
LBL105248,105248,2024-02-19,DrugA,B,Stage1
LBL105249,105249,2024-01-28,DrugA,A,Stage2
LBL105250,105250,2024-02-27,DrugB,B,Stage2
LBL105251,105251,2024-02-14,DrugB,A,Stage2
LBL105252,105252,2024-02-18,DrugA,A,Stage2
LBL105253,105253,2024-02-22,DrugB,A,Stage2
LBL105254,105254,2024-02-01,DrugA,A,Stage1
LBL105255,105255,2024-01-07,DrugA,A,Stage2
LBL105256,105256,2024-01-17,DrugB,B,Stage1
LBL105257,105257,2024-01-17,DrugA,B,Stage1
LBL105258,105258,2024-01-11,DrugB,A,Stage2
LBL105259,105259,2024-02-24,DrugB,A,Stage1
LBL105260,105260,2024-01-20,DrugA,A,Stage2
LBL105261,105261,2024-01-31,DrugC,A,Stage2
LBL105262,105262,2024-01-02,DrugA,B,Stage1
LBL105263,105263,2024-01-31,DrugB,A,Stage2
LBL105264,105264,2024-01-13,DrugC,A,Stage2
LBL105265,105265,2024-02-12,DrugC,B,Stage2
LBL105266,105266,2024-02-09,DrugB,A,Stage2
LBL105267,105267,2024-02-09,DrugA,A,Stage2
LBL105268,105268,2024-02-14,DrugB,A,Stage1
LBL105269,105269,2024-01-30,DrugA,B,Stage2
LBL105270,105270,2024-02-05,DrugB,B,Stage1
LBL105271,105271,2024-02-22,DrugA,A,Stage2
LBL105272,105272,2024-02-12,DrugA,A,Stage2
LBL105273,105273,2024-01-06,DrugC,A,Stage2
LBL105274,105274,2024-02-26,DrugC,B,Stage1
LBL105275,105275,2024-02-29,DrugC,B,Stage1
LBL105276,105276,2024-02-24,DrugB,A,Stage1
LBL105277,105277,2024-02-22,DrugB,B,Stage2
LBL105278,105278,2024-02-12,DrugC,B,Stage1
LBL105279,105279,2024-02-22,DrugC,B,Stage2
LBL105280,105280,2024-02-18,DrugB,B,Stage1
LBL105281,105281,2024-02-23,DrugB,B,Stage2
LBL105282,105282,2024-01-08,DrugA,A,Stage1
LBL105283,105283,2024-01-08,DrugB,A,Stage1
LBL105284,105284,2024-02-27,DrugB,B,Stage2
LBL105285,105285,2024-02-09,DrugB,B,Stage1
LBL105286,105286,2024-02-02,DrugA,B,Stage1
LBL105287,105287,2024-01-20,DrugB,B,Stage2
LBL105288,105288,2024-02-01,DrugC,B,Stage1
LBL105289,105289,2024-02-16,DrugC,A,Stage1
LBL105290,105290,2024-01-22,DrugA,B,Stage1
LBL105291,105291,2024-01-07,DrugB,B,Stage2
LBL105292,105292,2024-02-10,DrugB,B,Stage2
LBL105293,105293,2024-02-20,DrugA,B,Stage2
LBL105294,105294,2024-02-10,DrugB,A,Stage2
LBL105295,105295,2024-02-12,DrugA,A,Stage1
LBL105296,105296,2024-02-18,DrugB,B,Stage1
LBL105297,105297,2024-01-08,DrugC,B,Stage1
LBL105298,105298,2024-02-01,DrugA,B,Stage1
LBL105299,105299,2024-01-04,DrugA,B,Stage1
LBL105300,105300,2024-02-12,DrugC,B,Stage2
LBL105301,105301,2024-02-18,DrugA,A,Stage2
LBL105302,105302,2024-02-25,DrugC,A,Stage1
LBL105303,105303,2024-02-23,DrugB,A,Stage2
LBL105304,105304,2024-01-07,DrugA,B,Stage2
LBL105305,105305,2024-01-01,DrugC,A,Stage1
LBL105306,105306,2024-02-15,DrugC,B,Stage1
LBL105307,105307,2024-02-10,DrugB,B,Stage1
LBL105308,105308,2024-01-16,DrugC,A,Stage2
LBL105309,105309,2024-01-01,DrugB,A,Stage2
LBL105310,105310,2024-01-05,DrugB,A,Stage2
LBL105311,105311,2024-01-03,DrugB,B,Stage1
LBL105312,105312,2024-02-27,DrugA,A,Stage1
LBL105313,105313,2024-01-31,DrugC,A,Stage2
LBL105314,105314,2024-01-18,DrugA,B,Stage1
LBL105315,105315,2024-02-24,DrugC,B,Stage1
LBL105316,105316,2024-01-14,DrugC,B,Stage1
LBL105317,105317,2024-02-12,DrugA,A,Stage1
LBL105318,105318,2024-02-27,DrugB,B,Stage2
LBL105319,105319,2024-01-23,DrugA,B,Stage2
LBL105320,105320,2024-02-21,DrugB,B,Stage2
LBL105321,105321,2024-01-26,DrugA,A,Stage2
LBL105322,105322,2024-02-15,DrugB,A,Stage1
LBL105323,105323,2024-01-25,DrugA,B,Stage1
LBL105324,105324,2024-01-08,DrugA,A,Stage1
LBL105325,105325,2024-02-20,DrugA,B,Stage2
LBL105326,105326,2024-02-13,DrugB,B,Stage1
LBL105327,105327,2024-02-24,DrugA,A,Stage1
LBL105328,105328,2024-01-03,DrugA,A,Stage1
LBL105329,105329,2024-02-26,DrugB,B,Stage2
LBL105330,105330,2024-02-29,DrugB,A,Stage2
LBL105331,105331,2024-01-19,DrugA,B,Stage2
LBL105332,105332,2024-01-17,DrugA,B,Stage2
LBL105333,105333,2024-02-10,DrugA,B,Stage2
LBL105334,105334,2024-02-01,DrugB,B,Stage1
LBL105335,105335,2024-02-18,DrugC,A,Stage2
LBL105336,105336,2024-01-13,DrugC,B,Stage2
LBL105337,105337,2024-02-10,DrugB,A,Stage2
LBL105338,105338,2024-01-07,DrugB,A,Stage2
LBL105339,105339,2024-02-13,DrugA,A,Stage2
LBL105340,105340,2024-02-10,DrugC,A,Stage2
LBL105341,105341,2024-02-08,DrugA,B,Stage2
LBL105342,105342,2024-02-03,DrugC,A,Stage1
LBL105343,105343,2024-01-31,DrugC,A,Stage2
LBL105344,105344,2024-01-12,DrugA,B,Stage1
LBL105345,105345,2024-01-26,DrugA,A,Stage2
LBL105346,105346,2024-01-01,DrugC,B,Stage2
LBL105347,105347,2024-01-05,DrugA,B,Stage2
LBL105348,105348,2024-02-12,DrugC,A,Stage1
LBL105349,105349,2024-01-22,DrugC,B,Stage2
LBL105350,105350,2024-02-16,DrugC,A,Stage1
LBL105351,105351,2024-01-02,DrugA,A,Stage2
LBL105352,105352,2024-01-03,DrugB,B,Stage1
LBL105353,105353,2024-02-09,DrugC,A,Stage1
LBL105354,105354,2024-02-26,DrugB,B,Stage1
LBL105355,105355,2024-01-09,DrugB,B,Stage1
LBL105356,105356,2024-01-03,DrugA,B,Stage1
LBL105357,105357,2024-02-08,DrugB,B,Stage2
LBL105358,105358,2024-02-06,DrugA,A,Stage1
LBL105359,105359,2024-02-13,DrugC,B,Stage1
LBL105360,105360,2024-02-14,DrugC,B,Stage1
LBL105361,105361,2024-02-06,DrugC,B,Stage2
LBL105362,105362,2024-01-29,DrugA,A,Stage2
LBL105363,105363,2024-01-18,DrugB,A,Stage2
LBL105364,105364,2024-01-09,DrugB,A,Stage1
LBL105365,105365,2024-02-14,DrugB,B,Stage1
LBL105366,105366,2024-02-16,DrugC,B,Stage2
LBL105367,105367,2024-02-02,DrugC,B,Stage1
LBL105368,105368,2024-02-14,DrugA,A,Stage2
LBL105369,105369,2024-02-24,DrugA,A,Stage2
LBL105370,105370,2024-01-16,DrugB,A,Stage2
LBL105371,105371,2024-02-26,DrugA,A,Stage2
LBL105372,105372,2024-01-30,DrugB,B,Stage1
LBL105373,105373,2024-01-03,DrugC,A,Stage1
LBL105374,105374,2024-01-27,DrugA,A,Stage1
LBL105375,105375,2024-03-01,DrugC,A,Stage1
LBL105376,105376,2024-01-24,DrugB,B,Stage1
LBL105377,105377,2024-01-02,DrugC,B,Stage1
LBL105378,105378,2024-01-26,DrugA,A,Stage2
LBL105379,105379,2024-01-17,DrugA,B,Stage1
LBL105380,105380,2024-01-17,DrugA,A,Stage2
LBL105381,105381,2024-02-29,DrugB,A,Stage1
LBL105382,105382,2024-02-10,DrugC,B,Stage1
LBL105383,105383,2024-01-17,DrugC,A,Stage2
LBL105384,105384,2024-01-30,DrugC,A,Stage2
LBL105385,105385,2024-02-06,DrugC,B,Stage1
LBL105386,105386,2024-02-08,DrugB,A,Stage1
LBL105387,105387,2024-01-07,DrugA,A,Stage2
LBL105388,105388,2024-01-17,DrugA,A,Stage1
LBL105389,105389,2024-01-19,DrugB,B,Stage2
LBL105390,105390,2024-01-04,DrugB,B,Stage2
LBL105391,105391,2024-01-01,DrugC,A,Stage1
LBL105392,105392,2024-01-19,DrugC,A,Stage1
LBL105393,105393,2024-02-18,DrugC,A,Stage2
LBL105394,105394,2024-01-06,DrugA,A,Stage1
LBL105395,105395,2024-01-01,DrugC,A,Stage1
LBL105396,105396,2024-02-29,DrugB,A,Stage2
LBL105397,105397,2024-01-16,DrugB,B,Stage2
LBL105398,105398,2024-02-14,DrugB,B,Stage2
LBL105399,105399,2024-01-15,DrugB,B,Stage1
LBL105400,105400,2024-01-30,DrugC,A,Stage1
LBL105401,105401,2024-01-27,DrugA,A,Stage1
LBL105402,105402,2024-02-07,DrugA,A,Stage2
LBL105403,105403,2024-01-11,DrugB,A,Stage2
LBL105404,105404,2024-02-04,DrugC,A,Stage2
LBL105405,105405,2024-03-01,DrugC,B,Stage1
LBL105406,105406,2024-02-12,DrugC,A,Stage1
LBL105407,105407,2024-01-20,DrugA,B,Stage2
LBL105408,105408,2024-02-26,DrugC,A,Stage2
LBL105409,105409,2024-01-15,DrugA,B,Stage1
LBL105410,105410,2024-01-17,DrugB,B,Stage2
LBL105411,105411,2024-01-21,DrugB,B,Stage1
LBL105412,105412,2024-01-19,DrugA,B,Stage1
LBL105413,105413,2024-01-25,DrugA,B,Stage1
LBL105414,105414,2024-02-22,DrugB,A,Stage1
LBL105415,105415,2024-01-15,DrugB,B,Stage1
LBL105416,105416,2024-01-20,DrugB,A,Stage1
LBL105417,105417,2024-01-16,DrugC,B,Stage2
LBL105418,105418,2024-02-26,DrugB,B,Stage1
LBL105419,105419,2024-01-22,DrugB,A,Stage2
LBL105420,105420,2024-02-29,DrugC,B,Stage1
LBL105421,105421,2024-01-25,DrugB,B,Stage1
LBL105422,105422,2024-02-10,DrugC,A,Stage1
LBL105423,105423,2024-01-14,DrugB,B,Stage2
LBL105424,105424,2024-02-18,DrugA,A,Stage2
LBL105425,105425,2024-02-19,DrugA,A,Stage1
LBL105426,105426,2024-02-02,DrugB,A,Stage2
LBL105427,105427,2024-01-29,DrugC,A,Stage1
LBL105428,105428,2024-02-06,DrugC,A,Stage2
LBL105429,105429,2024-02-18,DrugB,A,Stage2
LBL105430,105430,2024-02-28,DrugB,A,Stage2
LBL105431,105431,2024-01-14,DrugB,B,Stage1
LBL105432,105432,2024-01-01,DrugB,A,Stage1
LBL105433,105433,2024-02-21,DrugA,A,Stage1
LBL105434,105434,2024-01-27,DrugC,A,Stage1
LBL105435,105435,2024-02-03,DrugA,A,Stage1
LBL105436,105436,2024-02-05,DrugB,A,Stage2
LBL105437,105437,2024-02-24,DrugA,B,Stage2
LBL105438,105438,2024-01-09,DrugB,B,Stage1
LBL105439,105439,2024-01-07,DrugB,B,Stage1
LBL105440,105440,2024-02-19,DrugB,B,Stage2
LBL105441,105441,2024-01-23,DrugB,A,Stage1
LBL105442,105442,2024-01-30,DrugC,B,Stage1
LBL105443,105443,2024-02-07,DrugC,A,Stage2
LBL105444,105444,2024-01-15,DrugB,B,Stage2
LBL105445,105445,2024-01-02,DrugB,B,Stage1
LBL105446,105446,2024-02-02,DrugC,A,Stage1
LBL105447,105447,2024-01-26,DrugB,A,Stage2
LBL105448,105448,2024-01-07,DrugC,A,Stage1
LBL105449,105449,2024-02-22,DrugC,A,Stage2
LBL105450,105450,2024-01-06,DrugA,A,Stage2
LBL105451,105451,2024-02-09,DrugC,A,Stage2
LBL105452,105452,2024-02-19,DrugB,A,Stage2
LBL105453,105453,2024-01-26,DrugA,B,Stage2
LBL105454,105454,2024-02-23,DrugB,B,Stage2
LBL105455,105455,2024-01-21,DrugB,B,Stage2
LBL105456,105456,2024-02-09,DrugA,B,Stage1
LBL105457,105457,2024-01-10,DrugC,A,Stage2
LBL105458,105458,2024-01-13,DrugB,A,Stage2
LBL105459,105459,2024-02-18,DrugC,B,Stage2
LBL105460,105460,2024-01-24,DrugB,A,Stage1
LBL105461,105461,2024-02-12,DrugB,B,Stage1
LBL105462,105462,2024-02-18,DrugB,A,Stage1
LBL105463,105463,2024-01-16,DrugB,B,Stage2
LBL105464,105464,2024-02-20,DrugA,A,Stage1
LBL105465,105465,2024-02-28,DrugB,B,Stage2
LBL105466,105466,2024-01-11,DrugC,B,Stage1
LBL105467,105467,2024-02-16,DrugB,A,Stage2
LBL105468,105468,2024-01-19,DrugA,B,Stage2
LBL105469,105469,2024-02-12,DrugC,B,Stage1
LBL105470,105470,2024-01-30,DrugB,A,Stage1
LBL105471,105471,2024-01-21,DrugB,A,Stage1
LBL105472,105472,2024-02-22,DrugA,A,Stage1
LBL105473,105473,2024-02-05,DrugB,A,Stage1
LBL105474,105474,2024-01-29,DrugC,A,Stage1
LBL105475,105475,2024-02-21,DrugC,B,Stage2
LBL105476,105476,2024-02-06,DrugC,B,Stage2
LBL105477,105477,2024-02-04,DrugC,B,Stage1
LBL105478,105478,2024-01-08,DrugA,B,Stage1
LBL105479,105479,2024-02-09,DrugB,A,Stage2
LBL105480,105480,2024-02-08,DrugA,A,Stage2
LBL105481,105481,2024-01-30,DrugC,B,Stage1
LBL105482,105482,2024-01-21,DrugB,A,Stage2
LBL105483,105483,2024-01-06,DrugC,A,Stage2
LBL105484,105484,2024-01-15,DrugA,B,Stage2
LBL105485,105485,2024-01-09,DrugC,B,Stage2
LBL105486,105486,2024-02-01,DrugA,B,Stage1
LBL105487,105487,2024-02-27,DrugB,B,Stage1
LBL105488,105488,2024-02-11,DrugC,B,Stage2
LBL105489,105489,2024-01-15,DrugA,A,Stage2
LBL105490,105490,2024-02-15,DrugA,A,Stage2
LBL105491,105491,2024-01-27,DrugC,A,Stage2
LBL105492,105492,2024-02-29,DrugA,B,Stage2
LBL105493,105493,2024-02-07,DrugC,A,Stage1
LBL105494,105494,2024-02-22,DrugB,B,Stage1
LBL105495,105495,2024-02-09,DrugA,A,Stage1
LBL105496,105496,2024-02-01,DrugC,B,Stage2
LBL105497,105497,2024-01-08,DrugC,A,Stage1
LBL105498,105498,2024-01-17,DrugA,A,Stage2
LBL105499,105499,2024-02-09,DrugA,A,Stage2
LBL105500,105500,2024-02-21,DrugA,A,Stage2
LBL105501,105501,2024-02-01,DrugC,A,Stage2
LBL105502,105502,2024-01-03,DrugC,A,Stage2
LBL105503,105503,2024-02-29,DrugA,A,Stage2
LBL105504,105504,2024-02-11,DrugB,A,Stage1
LBL105505,105505,2024-01-21,DrugA,B,Stage1
LBL105506,105506,2024-02-14,DrugB,B,Stage2
LBL105507,105507,2024-01-01,DrugA,B,Stage1
LBL105508,105508,2024-01-07,DrugC,A,Stage1
LBL105509,105509,2024-02-24,DrugB,A,Stage2
LBL105510,105510,2024-01-02,DrugA,A,Stage2
LBL105511,105511,2024-01-28,DrugC,B,Stage2
LBL105512,105512,2024-01-28,DrugC,B,Stage1
LBL105513,105513,2024-01-31,DrugC,A,Stage2
LBL105514,105514,2024-02-25,DrugA,A,Stage2
LBL105515,105515,2024-02-19,DrugA,A,Stage1
LBL105516,105516,2024-01-28,DrugA,A,Stage2
