label_id,sample_number,date_completed,product,product_grade,stage
LBL-13867-XYZ,13867,2024-01-19,DrugA,A,Stage2
LBL-13868-XYZ,13868,2024-01-30,DrugA,A,Stage1
LBL-13869-XYZ,13869,2024-01-17,DrugA,A,Stage2
LBL-13870-XYZ,13870,2024-01-22,DrugB,B,Stage2
LBL-13871-XYZ,13871,2024-01-31,DrugC,B,Stage1
LBL-13872-XYZ,13872,2024-01-06,DrugA,B,Stage1
LBL-13873-XYZ,13873,2024-01-26,DrugB,A,Stage1
LBL-13874-XYZ,13874,2024-01-03,DrugB,A,Stage2
LBL-13875-XYZ,13875,2024-01-08,DrugA,B,Stage2
LBL-13876-XYZ,13876,2024-01-10,DrugA,B,Stage2
LBL-13877-XYZ,13877,2024-01-02,DrugC,B,Stage1
LBL-13878-XYZ,13878,2024-01-11,DrugB,A,Stage2
LBL-13879-XYZ,13879,2024-01-16,DrugB,B,Stage2
LBL-13880-XYZ,13880,2024-01-03,DrugB,B,Stage1
LBL-13881-XYZ,13881,2024-01-28,DrugC,A,Stage1
LBL-13882-XYZ,13882,2024-01-04,DrugC,A,Stage1
LBL-13883-XYZ,13883,2024-01-19,DrugA,A,Stage2
LBL-13884-XYZ,13884,2024-01-06,DrugB,B,Stage1
LBL-13885-XYZ,13885,2024-01-16,DrugA,B,Stage1
LBL-13886-XYZ,13886,2024-01-07,DrugC,B,Stage2
LBL-13887-XYZ,13887,2024-01-21,DrugA,A,Stage1
LBL-13888-XYZ,13888,2024-01-10,DrugC,B,Stage1
LBL-13889-XYZ,13889,2024-01-30,DrugC,A,Stage1
LBL-13890-XYZ,13890,2024-01-25,DrugB,B,Stage2
LBL-13891-XYZ,13891,2024-01-27,DrugC,A,Stage2
LBL-13892-XYZ,13892,2024-01-31,DrugC,B,Stage2
LBL-13893-XYZ,13893,2024-01-11,DrugB,A,Stage2
LBL-13894-XYZ,13894,2024-01-24,DrugB,A,Stage2
LBL-13895-XYZ,13895,2024-01-22,DrugC,B,Stage2
LBL-13896-XYZ,13896,2024-01-18,DrugA,B,Stage2
LBL-13897-XYZ,13897,2024-01-02,DrugA,B,Stage2
LBL-13898-XYZ,13898,2024-01-09,DrugA,B,Stage2
LBL-13899-XYZ,13899,2024-01-26,DrugA,A,Stage2
LBL-13900-XYZ,13900,2024-01-01,DrugA,B,Stage1
LBL-13901-XYZ,13901,2024-01-07,DrugC,B,Stage1
LBL-13902-XYZ,13902,2024-01-30,DrugB,B,Stage2
LBL-13903-XYZ,13903,2024-01-19,DrugC,B,Stage1
LBL-13904-XYZ,13904,2024-01-31,DrugB,A,Stage1
LBL-13905-XYZ,13905,2024-01-15,DrugA,A,Stage1
LBL-13906-XYZ,13906,2024-01-31,DrugA,A,Stage1
LBL-13907-XYZ,13907,2024-01-15,DrugB,A,Stage2
LBL-13908-XYZ,13908,2024-01-29,DrugB,B,Stage1
LBL-13909-XYZ,13909,2024-01-09,DrugC,A,Stage2
LBL-13910-XYZ,13910,2024-01-20,DrugA,A,Stage1
LBL-13911-XYZ,13911,2024-01-13,DrugA,A,Stage2
LBL-13912-XYZ,13912,2024-01-27,DrugC,B,Stage2
LBL-13913-XYZ,13913,2024-01-14,DrugB,A,Stage1
LBL-13914-XYZ,13914,2024-01-09,DrugA,B,Stage1
LBL-13915-XYZ,13915,2024-01-20,DrugC,B,Stage1
LBL-13916-XYZ,13916,2024-01-25,DrugC,B,Stage1
LBL-13917-XYZ,13917,2024-01-13,DrugA,B,Stage1
LBL-13918-XYZ,13918,2024-01-04,DrugA,A,Stage1
LBL-13919-XYZ,13919,2024-01-31,DrugC,A,Stage2
LBL-13920-XYZ,13920,2024-01-04,DrugB,B,Stage1
LBL-13921-XYZ,13921,2024-01-13,DrugA,A,Stage1
LBL-13922-XYZ,13922,2024-01-02,DrugB,B,Stage2
LBL-13923-XYZ,13923,2024-01-05,DrugA,B,Stage1
LBL-13924-XYZ,13924,2024-01-01,DrugA,B,Stage1
LBL-13925-XYZ,13925,2024-01-24,DrugB,A,Stage1
LBL-13926-XYZ,13926,2024-01-11,DrugA,B,Stage1
LBL-13927-XYZ,13927,2024-01-12,DrugC,A,Stage2
LBL-13928-XYZ,13928,2024-01-17,DrugB,B,Stage2
LBL-13929-XYZ,13929,2024-01-24,DrugC,B,Stage2
LBL-13930-XYZ,13930,2024-01-26,DrugB,B,Stage2
LBL-13931-XYZ,13931,2024-01-12,DrugB,A,Stage2
LBL-13932-XYZ,13932,2024-01-04,DrugB,B,Stage2
LBL-13933-XYZ,13933,2024-01-17,DrugB,A,Stage1
LBL-13934-XYZ,13934,2024-01-13,DrugA,B,Stage2
LBL-13935-XYZ,13935,2024-01-03,DrugB,B,Stage1
LBL-13936-XYZ,13936,2024-01-12,DrugB,A,Stage2
LBL-13937-XYZ,13937,2024-01-24,DrugC,A,Stage1
LBL-13938-XYZ,13938,2024-01-03,DrugA,B,Stage2
LBL-13939-XYZ,13939,2024-01-12,DrugC,B,Stage1
LBL-13940-XYZ,13940,2024-01-15,DrugA,B,Stage2
LBL-13941-XYZ,13941,2024-01-19,DrugA,B,Stage2
LBL-13942-XYZ,13942,2024-01-13,DrugB,A,Stage2
LBL-13943-XYZ,13943,2024-01-27,DrugB,A,Stage1
LBL-13944-XYZ,13944,2024-01-14,DrugC,A,Stage1
LBL-13945-XYZ,13945,2024-01-11,DrugB,A,Stage2
LBL-13946-XYZ,13946,2024-01-12,DrugC,A,Stage1
LBL-13947-XYZ,13947,2024-01-08,DrugB,B,Stage2
LBL-13948-XYZ,13948,2024-01-11,DrugA,A,Stage2
LBL-13949-XYZ,13949,2024-01-08,DrugC,B,Stage2
LBL-13950-XYZ,13950,2024-01-16,DrugA,A,Stage2
LBL-13951-XYZ,13951,2024-01-24,DrugA,B,Stage1
LBL-13952-XYZ,13952,2024-01-17,DrugA,B,Stage1
LBL-13953-XYZ,13953,2024-01-27,DrugA,B,Stage2
LBL-13954-XYZ,13954,2024-01-23,DrugB,A,Stage2
LBL-13955-XYZ,13955,2024-01-14,DrugA,B,Stage2
LBL-13956-XYZ,13956,2024-01-26,DrugC,B,Stage1
LBL-13957-XYZ,13957,2024-01-16,DrugC,B,Stage1
LBL-13958-XYZ,13958,2024-01-10,DrugB,B,Stage1
LBL-13959-XYZ,13959,2024-01-29,DrugB,A,Stage2
LBL-13960-XYZ,13960,2024-01-01,DrugA,A,Stage2
LBL-13961-XYZ,13961,2024-01-12,DrugA,B,Stage1
LBL-13962-XYZ,13962,2024-01-17,DrugB,B,Stage1
LBL-13963-XYZ,13963,2024-01-10,DrugC,B,Stage2
LBL-13964-XYZ,13964,2024-01-10,DrugA,A,Stage1
LBL-13965-XYZ,13965,2024-01-02,DrugB,A,Stage2
LBL-13966-XYZ,13966,2024-01-04,DrugA,B,Stage1
LBL-13967-XYZ,13967,2024-01-29,DrugA,A,Stage1
LBL-13968-XYZ,13968,2024-01-01,DrugA,A,Stage1
LBL-13969-XYZ,13969,2024-01-18,DrugB,A,Stage2
LBL-13970-XYZ,13970,2024-01-05,DrugB,A,Stage1
LBL-13971-XYZ,13971,2024-01-24,DrugC,B,Stage2
LBL-13972-XYZ,13972,2024-01-27,DrugB,A,Stage2
LBL-13973-XYZ,13973,2024-01-06,DrugB,B,Stage2
LBL-13974-XYZ,13974,2024-01-29,DrugB,A,Stage2
LBL-13975-XYZ,13975,2024-01-02,DrugC,A,Stage2
LBL-13976-XYZ,13976,2024-01-22,DrugB,A,Stage2
LBL-13977-XYZ,13977,2024-01-22,DrugA,B,Stage1
LBL-13978-XYZ,13978,2024-01-19,DrugA,B,Stage1
LBL-13979-XYZ,13979,2024-01-18,DrugB,B,Stage2
LBL-13980-XYZ,13980,2024-01-09,DrugA,B,Stage1
LBL-13981-XYZ,13981,2024-01-02,DrugB,A,Stage2
LBL-13982-XYZ,13982,2024-01-19,DrugB,A,Stage2
LBL-13983-XYZ,13983,2024-01-12,DrugC,A,Stage1
LBL-13984-XYZ,13984,2024-01-12,DrugA,A,Stage1
LBL-13985-XYZ,13985,2024-01-22,DrugB,A,Stage2
LBL-13986-XYZ,13986,2024-01-18,DrugC,A,Stage2
LBL-13987-XYZ,13987,2024-01-11,DrugC,A,Stage2
LBL-13988-XYZ,13988,2024-01-24,DrugB,B,Stage1
LBL-13989-XYZ,13989,2024-01-09,DrugB,B,Stage1
LBL-13990-XYZ,13990,2024-01-04,DrugB,B,Stage2
LBL-13991-XYZ,13991,2024-01-01,DrugC,B,Stage1
LBL-13992-XYZ,13992,2024-01-25,DrugC,A,Stage2
LBL-13993-XYZ,13993,2024-01-17,DrugC,B,Stage1
LBL-13994-XYZ,13994,2024-01-22,DrugA,B,Stage1
LBL-13995-XYZ,13995,2024-01-02,DrugC,A,Stage2
LBL-13996-XYZ,13996,2024-01-05,DrugA,B,Stage2
LBL-13997-XYZ,13997,2024-01-26,DrugC,A,Stage1
LBL-13998-XYZ,13998,2024-01-20,DrugB,B,Stage1
LBL-13999-XYZ,13999,2024-01-19,DrugC,B,Stage2
LBL-14000-XYZ,14000,2024-01-10,DrugC,A,Stage1
LBL-14001-XYZ,14001,2024-01-03,DrugC,A,Stage1
LBL-14002-XYZ,14002,2024-01-16,DrugA,A,Stage2
LBL-14003-XYZ,14003,2024-01-12,DrugC,B,Stage1
LBL-14004-XYZ,14004,2024-01-25,DrugB,B,Stage2
LBL-14005-XYZ,14005,2024-01-14,DrugC,A,Stage2
LBL-14006-XYZ,14006,2024-01-27,DrugA,B,Stage1
LBL-14007-XYZ,14007,2024-01-11,DrugB,A,Stage1
LBL-14008-XYZ,14008,2024-01-28,DrugC,B,Stage1
LBL-14009-XYZ,14009,2024-01-08,DrugC,B,Stage1
LBL-14010-XYZ,14010,2024-01-17,DrugA,A,Stage2
LBL-14011-XYZ,14011,2024-01-20,DrugB,B,Stage1
LBL-14012-XYZ,14012,2024-01-28,DrugA,A,Stage1
LBL-14013-XYZ,14013,2024-01-12,DrugB,A,Stage2
LBL-14014-XYZ,14014,2024-01-15,DrugB,A,Stage1
LBL-14015-XYZ,14015,2024-01-31,DrugC,B,Stage2
LBL-14016-XYZ,14016,2024-01-26,DrugC,A,Stage2
LBL-14017-XYZ,14017,2024-01-29,DrugA,A,Stage1
LBL-14018-XYZ,14018,2024-01-19,DrugB,A,Stage1
LBL-14019-XYZ,14019,2024-01-11,DrugC,A,Stage1
LBL-14020-XYZ,14020,2024-01-02,DrugC,A,Stage1
LBL-14021-XYZ,14021,2024-01-27,DrugA,A,Stage2
LBL-14022-XYZ,14022,2024-01-03,DrugB,A,Stage1
LBL-14023-XYZ,14023,2024-01-02,DrugB,B,Stage2
LBL-14024-XYZ,14024,2024-01-13,DrugB,A,Stage2
LBL-14025-XYZ,14025,2024-01-10,DrugC,A,Stage1
LBL-14026-XYZ,14026,2024-01-16,DrugB,A,Stage1
LBL-14027-XYZ,14027,2024-01-09,DrugA,A,Stage2
LBL-14028-XYZ,14028,2024-01-08,DrugA,A,Stage1
LBL-14029-XYZ,14029,2024-01-03,DrugB,A,Stage1
LBL-14030-XYZ,14030,2024-01-09,DrugC,B,Stage1
LBL-14031-XYZ,14031,2024-01-28,DrugC,A,Stage2
LBL-14032-XYZ,14032,2024-01-28,DrugC,A,Stage1
LBL-14033-XYZ,14033,2024-01-11,DrugC,B,Stage1
LBL-14034-XYZ,14034,2024-01-09,DrugC,B,Stage1
LBL-14035-XYZ,14035,2024-01-20,DrugC,A,Stage2
LBL-14036-XYZ,14036,2024-01-18,DrugA,A,Stage1
LBL-14037-XYZ,14037,2024-01-25,DrugC,A,Stage1
LBL-14038-XYZ,14038,2024-01-13,DrugB,B,Stage1
LBL-14039-XYZ,14039,2024-01-14,DrugC,B,Stage1
LBL-14040-XYZ,14040,2024-01-07,DrugA,B,Stage2
LBL-14041-XYZ,14041,2024-01-10,DrugC,A,Stage2
LBL-14042-XYZ,14042,2024-01-22,DrugB,B,Stage1
LBL-14043-XYZ,14043,2024-01-25,DrugB,B,Stage1
LBL-14044-XYZ,14044,2024-01-23,DrugA,A,Stage2
LBL-14045-XYZ,14045,2024-01-22,DrugB,A,Stage1
LBL-14046-XYZ,14046,2024-01-06,DrugB,B,Stage1
LBL-14047-XYZ,14047,2024-01-26,DrugC,A,Stage2
LBL-14048-XYZ,14048,2024-01-14,DrugA,A,Stage2
LBL-14049-XYZ,14049,2024-01-19,DrugA,A,Stage2
LBL-14050-XYZ,14050,2024-01-07,DrugC,B,Stage1
LBL-14051-XYZ,14051,2024-01-22,DrugC,A,Stage1
LBL-14052-XYZ,14052,2024-01-20,DrugC,B,Stage2
LBL-14053-XYZ,14053,2024-01-19,DrugA,A,Stage2
LBL-14054-XYZ,14054,2024-01-14,DrugB,B,Stage2
LBL-14055-XYZ,14055,2024-01-18,DrugC,B,Stage1
LBL-14056-XYZ,14056,2024-01-13,DrugB,A,Stage2
LBL-14057-XYZ,14057,2024-01-11,DrugB,B,Stage1
LBL-14058-XYZ,14058,2024-01-20,DrugB,B,Stage1
LBL-14059-XYZ,14059,2024-01-31,DrugC,B,Stage1
LBL-14060-XYZ,14060,2024-01-17,DrugA,A,Stage2
LBL-14061-XYZ,14061,2024-01-25,DrugA,B,Stage2
LBL-14062-XYZ,14062,2024-01-05,DrugB,B,Stage2
LBL-14063-XYZ,14063,2024-01-28,DrugB,B,Stage2
LBL-14064-XYZ,14064,2024-01-04,DrugC,B,Stage1
LBL-14065-XYZ,14065,2024-01-13,DrugA,B,Stage2
LBL-14066-XYZ,14066,2024-01-07,DrugC,A,Stage1
LBL-14067-XYZ,14067,2024-01-09,DrugC,A,Stage2
LBL-14068-XYZ,14068,2024-01-22,DrugB,B,Stage1
LBL-14069-XYZ,14069,2024-01-26,DrugB,B,Stage1
LBL-14070-XYZ,14070,2024-01-20,DrugB,B,Stage2
LBL-14071-XYZ,14071,2024-01-18,DrugB,A,Stage1
LBL-14072-XYZ,14072,2024-01-25,DrugA,A,Stage1
LBL-14073-XYZ,14073,2024-01-22,DrugB,A,Stage2
LBL-14074-XYZ,14074,2024-01-02,DrugC,B,Stage2
LBL-14075-XYZ,14075,2024-01-30,DrugC,A,Stage2
LBL-14076-XYZ,14076,2024-01-06,DrugA,B,Stage2
LBL-14077-XYZ,14077,2024-01-04,DrugA,B,Stage2
LBL-14078-XYZ,14078,2024-01-14,DrugC,B,Stage1
LBL-14079-XYZ,14079,2024-01-31,DrugB,B,Stage1
LBL-14080-XYZ,14080,2024-01-17,DrugC,A,Stage1
LBL-14081-XYZ,14081,2024-01-23,DrugB,B,Stage1
LBL-14082-XYZ,14082,2024-01-03,DrugC,B,Stage2
LBL-14083-XYZ,14083,2024-01-06,DrugA,A,Stage1
LBL-14084-XYZ,14084,2024-01-09,DrugB,A,Stage1
LBL-14085-XYZ,14085,2024-01-17,DrugC,B,Stage1
LBL-14086-XYZ,14086,2024-01-03,DrugC,B,Stage2
LBL-14087-XYZ,14087,2024-01-10,DrugA,A,Stage2
LBL-14088-XYZ,14088,2024-01-18,DrugA,A,Stage1
LBL-14089-XYZ,14089,2024-01-20,DrugB,A,Stage1
LBL-14090-XYZ,14090,2024-01-23,DrugB,A,Stage2
LBL-14091-XYZ,14091,2024-01-27,DrugA,B,Stage1
LBL-14092-XYZ,14092,2024-01-29,DrugB,A,Stage2
LBL-14093-XYZ,14093,2024-01-25,DrugC,A,Stage1
LBL-14094-XYZ,14094,2024-01-20,DrugC,B,Stage2
LBL-14095-XYZ,14095,2024-01-24,DrugC,B,Stage1
LBL-14096-XYZ,14096,2024-01-07,DrugB,B,Stage1
LBL-14097-XYZ,14097,2024-01-13,DrugA,B,Stage1
LBL-14098-XYZ,14098,2024-01-20,DrugC,B,Stage2
LBL-14099-XYZ,14099,2024-01-31,DrugA,A,Stage2
LBL-14100-XYZ,14100,2024-01-01,DrugC,A,Stage1
LBL-14101-XYZ,14101,2024-01-01,DrugC,A,Stage2
LBL-14102-XYZ,14102,2024-01-10,DrugA,B,Stage1
LBL-14103-XYZ,14103,2024-01-26,DrugB,A,Stage1
LBL-14104-XYZ,14104,2024-01-18,DrugC,A,Stage2
LBL-14105-XYZ,14105,2024-01-11,DrugB,A,Stage1
LBL-14106-XYZ,14106,2024-01-21,DrugA,B,Stage1
LBL-14107-XYZ,14107,2024-01-16,DrugC,A,Stage2
LBL-14108-XYZ,14108,2024-01-07,DrugA,A,Stage1
LBL-14109-XYZ,14109,2024-01-13,DrugC,B,Stage2
LBL-14110-XYZ,14110,2024-01-17,DrugA,A,Stage2
LBL-14111-XYZ,14111,2024-01-27,DrugA,B,Stage2
LBL-14112-XYZ,14112,2024-01-09,DrugC,B,Stage2
LBL-14113-XYZ,14113,2024-01-15,DrugC,A,Stage1
LBL-14114-XYZ,14114,2024-01-13,DrugA,A,Stage1
LBL-14115-XYZ,14115,2024-01-16,DrugB,A,Stage1
LBL-14116-XYZ,14116,2024-01-14,DrugB,A,Stage1
LBL-14117-XYZ,14117,2024-01-03,DrugC,B,Stage2
LBL-14118-XYZ,14118,2024-01-21,DrugA,A,Stage1
LBL-14119-XYZ,14119,2024-01-25,DrugC,A,Stage1
LBL-14120-XYZ,14120,2024-01-03,DrugC,B,Stage1
LBL-14121-XYZ,14121,2024-01-23,DrugC,A,Stage1
LBL-14122-XYZ,14122,2024-01-10,DrugC,B,Stage1
LBL-14123-XYZ,14123,2024-01-14,DrugA,A,Stage2
LBL-14124-XYZ,14124,2024-01-13,DrugC,B,Stage2
LBL-14125-XYZ,14125,2024-01-10,DrugA,B,Stage2
LBL-14126-XYZ,14126,2024-01-13,DrugA,A,Stage1
LBL-14127-XYZ,14127,2024-01-30,DrugB,B,Stage1
LBL-14128-XYZ,14128,2024-01-29,DrugB,A,Stage2
LBL-14129-XYZ,14129,2024-01-21,DrugB,A,Stage2
LBL-14130-XYZ,14130,2024-01-16,DrugC,B,Stage1
LBL-14131-XYZ,14131,2024-01-16,DrugB,A,Stage1
LBL-14132-XYZ,14132,2024-01-30,DrugC,A,Stage2
LBL-14133-XYZ,14133,2024-01-08,DrugC,A,Stage2
LBL-14134-XYZ,14134,2024-01-06,DrugA,B,Stage1
LBL-14135-XYZ,14135,2024-01-06,DrugC,B,Stage1
LBL-14136-XYZ,14136,2024-01-20,DrugA,B,Stage1
LBL-14137-XYZ,14137,2024-01-02,DrugB,A,Stage2
LBL-14138-XYZ,14138,2024-01-09,DrugA,A,Stage1
LBL-14139-XYZ,14139,2024-01-22,DrugA,A,Stage1
LBL-14140-XYZ,14140,2024-01-18,DrugB,B,Stage1
LBL-14141-XYZ,14141,2024-01-13,DrugC,A,Stage1
LBL-14142-XYZ,14142,2024-01-15,DrugA,B,Stage1
LBL-14143-XYZ,14143,2024-01-31,DrugB,A,Stage2
LBL-14144-XYZ,14144,2024-01-31,DrugB,B,Stage1
LBL-14145-XYZ,14145,2024-01-26,DrugB,B,Stage1
LBL-14146-XYZ,14146,2024-01-22,DrugA,B,Stage2
LBL-14147-XYZ,14147,2024-01-06,DrugB,B,Stage2
LBL-14148-XYZ,14148,2024-01-13,DrugC,B,Stage2
LBL-14149-XYZ,14149,2024-01-24,DrugA,B,Stage1
LBL-14150-XYZ,14150,2024-01-04,DrugA,A,Stage1
LBL-14151-XYZ,14151,2024-01-19,DrugB,B,Stage1
LBL-14152-XYZ,14152,2024-01-02,DrugA,B,Stage1
LBL-14153-XYZ,14153,2024-01-07,DrugC,A,Stage2
LBL-14154-XYZ,14154,2024-01-14,DrugA,B,Stage1
LBL-14155-XYZ,14155,2024-01-12,DrugA,A,Stage1
LBL-14156-XYZ,14156,2024-01-12,DrugB,A,Stage2
LBL-14157-XYZ,14157,2024-01-22,DrugC,A,Stage2
LBL-14158-XYZ,14158,2024-01-16,DrugB,B,Stage1
LBL-14159-XYZ,14159,2024-01-24,DrugB,A,Stage1
LBL-14160-XYZ,14160,2024-01-25,DrugB,B,Stage1
LBL-14161-XYZ,14161,2024-01-03,DrugC,B,Stage1
LBL-14162-XYZ,14162,2024-01-23,DrugC,B,Stage1
LBL-14163-XYZ,14163,2024-01-21,DrugC,B,Stage2
LBL-14164-XYZ,14164,2024-01-12,DrugC,A,Stage2
LBL-14165-XYZ,14165,2024-01-14,DrugA,B,Stage2
LBL-14166-XYZ,14166,2024-01-15,DrugB,B,Stage2
LBL-14167-XYZ,14167,2024-01-02,DrugB,B,Stage1
LBL-14168-XYZ,14168,2024-01-20,DrugA,A,Stage2
LBL-14169-XYZ,14169,2024-01-29,DrugC,A,Stage2
LBL-14170-XYZ,14170,2024-01-02,DrugA,A,Stage2
LBL-14171-XYZ,14171,2024-01-18,DrugC,A,Stage1
LBL-14172-XYZ,14172,2024-01-04,DrugA,A,Stage2
LBL-14173-XYZ,14173,2024-01-22,DrugB,B,Stage2
LBL-14174-XYZ,14174,2024-01-29,DrugC,A,Stage2
LBL-14175-XYZ,14175,2024-01-24,DrugB,B,Stage1
LBL-14176-XYZ,14176,2024-01-11,DrugB,B,Stage1
LBL-14177-XYZ,14177,2024-01-09,DrugB,A,Stage1
LBL-14178-XYZ,14178,2024-01-31,DrugC,A,Stage1
LBL-14179-XYZ,14179,2024-01-14,DrugC,A,Stage1
LBL-14180-XYZ,14180,2024-01-09,DrugB,A,Stage1
LBL-14181-XYZ,14181,2024-01-28,DrugC,A,Stage2
LBL-14182-XYZ,14182,2024-01-30,DrugB,B,Stage1
LBL-14183-XYZ,14183,2024-01-09,DrugC,B,Stage1
LBL-14184-XYZ,14184,2024-01-09,DrugC,B,Stage2
LBL-14185-XYZ,14185,2024-01-23,DrugC,B,Stage2
LBL-14186-XYZ,14186,2024-01-08,DrugC,A,Stage1
LBL-14187-XYZ,14187,2024-01-09,DrugC,A,Stage2
LBL-14188-XYZ,14188,2024-01-17,DrugA,A,Stage1
LBL-14189-XYZ,14189,2024-01-29,DrugB,A,Stage1
LBL-14190-XYZ,14190,2024-01-02,DrugA,B,Stage1
LBL-14191-XYZ,14191,2024-01-14,DrugC,A,Stage1
LBL-14192-XYZ,14192,2024-01-11,DrugB,A,Stage2
LBL-14193-XYZ,14193,2024-01-22,DrugC,B,Stage2
LBL-14194-XYZ,14194,2024-01-14,DrugC,B,Stage2
LBL-14195-XYZ,14195,2024-01-03,DrugB,A,Stage2
LBL-14196-XYZ,14196,2024-01-01,DrugC,B,Stage2
LBL-14197-XYZ,14197,2024-01-14,DrugA,A,Stage2
LBL-14198-XYZ,14198,2024-01-28,DrugB,A,Stage2
LBL-14199-XYZ,14199,2024-01-16,DrugA,B,Stage2
LBL-14200-XYZ,14200,2024-01-03,DrugA,B,Stage2
LBL-14201-XYZ,14201,2024-01-25,DrugA,B,Stage2
LBL-14202-XYZ,14202,2024-01-31,DrugB,A,Stage2
LBL-14203-XYZ,14203,2024-01-18,DrugA,A,Stage2
LBL-14204-XYZ,14204,2024-01-12,DrugC,B,Stage1
LBL-14205-XYZ,14205,2024-01-27,DrugB,B,Stage1
LBL-14206-XYZ,14206,2024-01-01,DrugB,A,Stage1
LBL-14207-XYZ,14207,2024-01-01,DrugB,A,Stage2
LBL-14208-XYZ,14208,2024-01-26,DrugA,A,Stage2
LBL-14209-XYZ,14209,2024-01-20,DrugC,A,Stage1
LBL-14210-XYZ,14210,2024-01-05,DrugC,A,Stage1
LBL-14211-XYZ,14211,2024-01-09,DrugA,A,Stage2
LBL-14212-XYZ,14212,2024-01-25,DrugA,B,Stage2
LBL-14213-XYZ,14213,2024-01-06,DrugB,A,Stage1
LBL-14214-XYZ,14214,2024-01-27,DrugA,B,Stage1
LBL-14215-XYZ,14215,2024-01-17,DrugA,B,Stage2
LBL-14216-XYZ,14216,2024-01-21,DrugB,B,Stage1
LBL-14217-XYZ,14217,2024-01-18,DrugB,A,Stage2
LBL-14218-XYZ,14218,2024-01-14,DrugB,A,Stage2
LBL-14219-XYZ,14219,2024-01-31,DrugA,A,Stage1
LBL-14220-XYZ,14220,2024-01-29,DrugA,B,Stage2
LBL-14221-XYZ,14221,2024-01-15,DrugB,B,Stage2
LBL-14222-XYZ,14222,2024-01-15,DrugA,A,Stage2
LBL-14223-XYZ,14223,2024-01-14,DrugA,A,Stage1
LBL-14224-XYZ,14224,2024-01-06,DrugC,A,Stage2
LBL-14225-XYZ,14225,2024-01-17,DrugA,A,Stage2
LBL-14226-XYZ,14226,2024-01-02,DrugB,B,Stage2
LBL-14227-XYZ,14227,2024-01-25,DrugA,B,Stage2
LBL-14228-XYZ,14228,2024-01-08,DrugA,B,Stage2
LBL-14229-XYZ,14229,2024-01-12,DrugB,A,Stage2
LBL-14230-XYZ,14230,2024-01-16,DrugC,B,Stage2
LBL-14231-XYZ,14231,2024-01-28,DrugC,B,Stage2
LBL-14232-XYZ,14232,2024-01-23,DrugB,B,Stage2
LBL-14233-XYZ,14233,2024-01-17,DrugC,A,Stage1
LBL-14234-XYZ,14234,2024-01-03,DrugA,B,Stage2
LBL-14235-XYZ,14235,2024-01-25,DrugB,A,Stage1
LBL-14236-XYZ,14236,2024-01-06,DrugB,B,Stage2
LBL-14237-XYZ,14237,2024-01-12,DrugB,A,Stage1
LBL-14238-XYZ,14238,2024-01-01,DrugA,B,Stage2
LBL-14239-XYZ,14239,2024-01-04,DrugA,B,Stage1
LBL-14240-XYZ,14240,2024-01-22,DrugC,A,Stage1
LBL-14241-XYZ,14241,2024-01-08,DrugA,A,Stage2
LBL-14242-XYZ,14242,2024-01-02,DrugB,A,Stage2
LBL-14243-XYZ,14243,2024-01-17,DrugB,A,Stage1
LBL-14244-XYZ,14244,2024-01-29,DrugC,B,Stage1
LBL-14245-XYZ,14245,2024-01-04,DrugC,B,Stage1
LBL-14246-XYZ,14246,2024-01-14,DrugA,B,Stage1
LBL-14247-XYZ,14247,2024-01-14,DrugB,A,Stage1
LBL-14248-XYZ,14248,2024-01-21,DrugC,B,Stage1
LBL-14249-XYZ,14249,2024-01-15,DrugB,B,Stage1
LBL-14250-XYZ,14250,2024-01-11,DrugC,B,Stage1
LBL-14251-XYZ,14251,2024-01-09,DrugC,B,Stage1
LBL-14252-XYZ,14252,2024-01-06,DrugC,A,Stage2
LBL-14253-XYZ,14253,2024-01-26,DrugB,B,Stage1
LBL-14254-XYZ,14254,2024-01-13,DrugC,A,Stage2
LBL-14255-XYZ,14255,2024-01-23,DrugA,B,Stage1
LBL-14256-XYZ,14256,2024-01-25,DrugB,B,Stage1
LBL-14257-XYZ,14257,2024-01-29,DrugA,B,Stage2
LBL-14258-XYZ,14258,2024-01-17,DrugB,B,Stage1
LBL-14259-XYZ,14259,2024-01-29,DrugB,B,Stage2
LBL-14260-XYZ,14260,2024-01-04,DrugB,B,Stage2
LBL-14261-XYZ,14261,2024-01-16,DrugA,A,Stage1
LBL-14262-XYZ,14262,2024-01-19,DrugA,B,Stage1
LBL-14263-XYZ,14263,2024-01-21,DrugC,A,Stage2
LBL-14264-XYZ,14264,2024-01-06,DrugB,A,Stage1
LBL-14265-XYZ,14265,2024-01-14,DrugB,A,Stage1
LBL-14266-XYZ,14266,2024-01-07,DrugC,B,Stage2
LBL-14267-XYZ,14267,2024-01-07,DrugC,B,Stage2
LBL-14268-XYZ,14268,2024-01-30,DrugB,A,Stage1
LBL-14269-XYZ,14269,2024-01-22,DrugC,A,Stage2
LBL-14270-XYZ,14270,2024-01-15,DrugA,B,Stage1
LBL-14271-XYZ,14271,2024-01-11,DrugB,B,Stage1
LBL-14272-XYZ,14272,2024-01-23,DrugB,B,Stage2
LBL-14273-XYZ,14273,2024-01-17,DrugB,A,Stage2
LBL-14274-XYZ,14274,2024-01-03,DrugC,A,Stage1
LBL-14275-XYZ,14275,2024-01-01,DrugC,B,Stage2
LBL-14276-XYZ,14276,2024-01-10,DrugC,A,Stage1
LBL-14277-XYZ,14277,2024-01-31,DrugA,A,Stage1
